001	005	034	035	110	245	250	255	264	300	336	500	650	655	710	856	946
9911161223402124	20220604142806.0	1\\	a	250000	W1100000	W1080000	N0450000	N0440000							\\\\ $a (OCoLC)38278550 | \\\\ $9 AXG6705UW | \\\\ $a (WU)4160930-uwmadisondb | \\\\ $a (EXLNZ-01UWI_NETWORK)999838558602121 | \\\\ $a (01UWI_ML)9911161223402124	2\\ $a Geological Survey (U.S.).	10 $a Geologic map of the Cody 1⁰ x 2⁰ quadrangle , northwestern Wyoming / $c U.S. Department of the Interior, U.S. Geological Survey ; compiled by William G. Pierce.		\\\\ $a Scale 1:250,000 ; $b transverse Mercator proj. $c (W 110⁰--W 108⁰/N 45⁰--N 44⁰).	\\1 $a [Reston, Va.?] : $b The Survey ; $a Denver, CO : $b For sale by Information Services, $c 1997.	\\\\ $a 1 map : $b color ; $c 45 x 64 cm. on sheet 88 x 90 cm. folded in envelope 30 x 23 cm.	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a "Geology compiled 1972-76 and 1980-87.  Completed with the assistance of Ann C. Christiansen and William D. Johnson, Jr.  Edited by Craig Brunstein." | \\\\ $a Relief shown by contours and spot heights. | \\\\ $a "Manuscript approved for publication August 22, 1994." | \\\\ $a Includes text, bibliography, index map, location map, ancillary map, and cross section.	\\0 $a Geology $z Wyoming.				
9911162223402124	20191210110339.0	1\\	a	24000	W1092400	W1091700	N0320400	N0315700							\\\\ $a (OCoLC)38191590 | \\\\ $9 AXC4244UW | \\\\ $a (WU)4118706-uwmadisondb | \\\\ $a (OCoLC)38191590 $z (OCoLC)707345570 | \\\\ $a (OCoLC)ocm38191590  | \\\\ $a (EXLNZ-01UWI_NETWORK)999834633502121 | \\\\ $a (01UWI_ML)9911162223402124		10 $a Interpretive map and guide to the volcanic geology of Chiricahua National Monument and vicinity, Cochise County, Arizona / $c U.S. Department of the Interior, U.S. Geological Survey ; by John S. Pallister and Edward A. du Bray ; prepared in cooperation with the National Park Service.		\\\\ $a Scale 1:24,000 ; $b universal Transverse Mercator projection $c (W 109°24ʹ--W 109°17ʹ/N 32°04ʹ--N 31°57ʹ).	\\1 $a [Reston, Virginia] : $b U.S. Dept. of the Interior, U.S. Geological Survey, $c 1997. | \\2 $a Denver, CO : $b For sale by U.S. Geological Survey Information Services	\\\\ $a 1 map : $b color ; $c 54 x 46 cm, on sheet 105 x 145 cm, folded in envelope 30 x 24 cm + $e 1 pamphlet (11 pages ; 28 cm).	\\\\ $a cartographic image $b cri $2 rdacontent | \\\\ $a text $b txt $2 rdacontent | \\\\ $a still image $b sti $2 rdacontent	\\\\ $a Relief shown by contours and spot heights. | \\\\ $a "Contour interval 40 Feet. National Geodetic Vertical Datum of 1929". | \\\\ $a "Note: The geology of this area is dominated by Rhyolite Canyon Tuff, a volcanic deposit derived from the 26.9 million-year-old Turkey Creek caldera, south of the National Monument. ... The map is designed for use by both the general public and the professional geologist"--Lower center margin. | \\\\ $a "Geology mapped during 1986-1994 by J.S. Pallister and A.A. du Bray; assisted by D.B. Yager. Perspective block diagrams by John S. Pallister. Edited by Craig Brunstein. ... Cartography by Henry Williams. Manuscript approved for publication February 3, 1995"--Lower center margin, above title. | \\\\ $a "Base from U.S. Geological Survey, 1993. North American Datum of 1983 (NAD 83). Projection and 100-meter grid: Universal Transverse Mercator: zone 12. 2500-meter ticks: Arizona Coordinate System of 1983. 1927 North American Datum (NAD 27) is shown by dashed corner ticks". | \\\\ $a Map and pamphlet issued in envelope. | \\\\ $a Accompanied by pamphlet: Guide to the volcanic geology of Chiricahua National Monument and vicinity, Cochise County, Arizona. Includes glossary and "Appendix--Non-technical Description of Map Units". | \\\\ $a Includes location map, text, 4 color perspective block diagrams, and 13 color photographs. | \\\\ $a Includes "Correlation of Map Units" and "Technical Description of Map Units". | \\\\ $a Includes ancillary: Geologic index map of Chiricahua Mountains (simplified from Geologic map of the Turkey Creek caldera (du Bray and others, in press)). Scale approximately 1:310,000 (W 109°30ʹ00ʺ --W109°07ʹ30ʺ/N 32°07ʹ30ʺ --N31°37ʹ30ʺ). Includes legend and indexed list of 7.5ʹ U.S. Geological Survey topographic quadrangle maps and corresponding geologic maps. | \\\\ $a Includes section: West to east geologic cross section through Riggs and Sugarloaf Mountains ... that shows the distribution of rock layers in the subsurface. Vertical scale approximately 1:25,000. | \\\\ $a Shipping list no.: 98-0064-P.	\\0 $a Volcanism $z Arizona $z Chiricahua National Monument $v Maps. | \\0 $a Geology $z Arizona $z Chiricahua National Monument $v Maps. | \\0 $a Geology $z Arizona $z Cochise County $v Maps. | \\7 $a Geology. $2 fast $0 (OCoLC)fst00940627 | \\7 $a Volcanism. $2 fast $0 (OCoLC)fst01168830	\\7 $a Geological maps. $2 fast $0 (OCoLC)fst01774269 | \\7 $a Geological maps. $2 lcgft | \\7 $a Maps. $2 fast $0 (OCoLC)fst01423704	2\\ $a Geological Survey (U.S.), $e issuing body, $e publisher. | 1\\ $a United States. $b National Park Service. $e issuing body.		
9911162233402124	19990604123926.0	1\\	a	100000	W1161500	W1151500	N0453000	N0444500							\\\\ $a (OCoLC)37160063 | \\\\ $9 AWH7470UW | \\\\ $a (WU)3933228-uwmadisondb | \\\\ $a (EXLNZ-01UWI_NETWORK)999817555802121 | \\\\ $a (01UWI_ML)9911162233402124	2\\ $a Geological Survey (U.S.).	10 $a Geologic map of the western Salmon River Mountains, Valley and Idaho counties, west-central Idaho / $c U.S. Department of the Interior, U.S. Geological Survey ; by Karen Lund ... [and others]		\\\\ $a Scale 1:100,000 $c (W 116₋p0₋s15ʹ--W 115₋p0₋s15ʹ/N 45₋p0₋s30ʹ--N 44₋p0₋s45ʹ).	\\1 $a Reston, Va. : $b The Survey ; $a Denver, CO : $b For sale by Information Services, $c 1997.	\\\\ $a 1 map ; $c 84 x 90 cm. on sheet 106 x 146 cm., folded in envelope 30 x 24 cm.	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Relief shown by contours and spot heights. | \\\\ $a Includes index map, bibliography, text, 2 ancillary maps, and 5 photographs.	\\0 $a Geology $z Idaho $z Valley County $v Maps. | \\0 $a Geology $z Idaho $z Idaho County $v Maps.				
9911162243402124	19990604123926.0	1\\	a	12000	200	W0714800	W0714100	N0435700	N0435500						\\\\ $a (OCoLC)37262983 | \\\\ $9 AWK3318UW | \\\\ $a (WU)3948969-uwmadisondb | \\\\ $a (EXLNZ-01UWI_NETWORK)999819064902121 | \\\\ $a (01UWI_ML)9911162243402124	2\\ $a Geological Survey (U.S.).	10 $a Bedrock geologic map of Hubbard Brook Experimental Forest and maps of fractures and geology in roadcuts along interstate 93, Grafton County, New Hampshire / $c U.S. Department of the Interior, U.S. Geological Survey ; by Christopher C. Barton.		\\\\ $a Scale 1:12,000 ; $b universal transverse Mercator proj. $c (W 71₋p0₋s48ʹ--W 71₋p0₋s41ʹ/N 43₋p0₋s57ʹ--N 43₋p0₋s55ʹ). | \\\\ $a Scale 1:200.	\\1 $a [Reston, Va.?] : $b The Survey ; $a Denver, CO : $b For sale by Information Services, $c 1997.	\\\\ $a 1 map : $b color ; $c 50 x 88 cm., on sheet 68 x 107 cm., folded in envelope 30 x 24 cm + $e 1 ancillary sheet (79 x 125 cm.)	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Relief shown by contours and spot heights. | \\\\ $a Ancillary sheet includes 5 colored cross sections and 6 ill.	\\0 $a Geology, Structural $z New Hampshire $z Grafton County $v Maps. | \\0 $a Geology, Structural $z New Hampshire $z Hubbard Brook Experimental Forest $v Maps.				
9911162253402124	20230130032934.0	1\\	a	24000	W1561500	W1561000	N0204500	N0204230							\\\\ $a (OCoLC)05135463 | \\\\ $9 AVD5313UW | \\\\ $a (WU)3653766-uwmadisondb | \\\\ $a (OCoLC)5135463 $z (OCoLC)491083936 $z (OCoLC)715385242 | \\\\ $a (OCoLC)ocm05135463  | \\\\ $a (EXLNZ-01UWI_NETWORK)999791136102121 | \\\\ $a (01UWI_ML)9911162253402124		10 $a Geologic map of the Crater section of Haleakala National Park, Maui, Hawaii / $c by Gordon A. Macdonald ; Department of the Interior, United States Geological Survey.		\\\\ $a Scale 1:24,000 $c (W 156°15ʹ00ʺ--W 156°10ʹ00ʺ/N 20°45ʹ00ʺ--N 20°42ʹ30ʺ).	\\1 $a Reston, VA : $b The Survey ; $a Denver, CO : $b For sale by Branch of Distribution, $c 1978.	\\\\ $a 1 map : $b color ; $c on sheet 56 x 79 cm, folded in envelope 30 x 24 cm + $e 1 text (8 pages : map ; 27 cm)	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Relief shown by contours and spot heights. | \\\\ $a "Geology mapped 1970-75." | \\\\ $a 1996 printing distributed to depository libraries. | \\\\ $a Includes correlation and description of map units, and location and index maps.	\\0 $a Geology $z Hawaii $z Haleakala National Park $v Maps. | \\7 $a Geology. $2 fast $0 (OCoLC)fst00940627 | \\7 $a Géologie $z États-Unis $z Hawaii (États-Unis) $x Cartes. $2 ram	\\7 $a Maps. $2 fast $0 (OCoLC)fst01423704 | \\7 $a Maps. $2 lcgft | \\7 $a Cartes géographiques. $2 rvmgf $0 (CaQQLa)RVMGF-000000197	2\\ $a Geological Survey (U.S.)		
9911162263402124	19990604123926.0	1\\	a	1000000	W0823900	W0774400	N0403800	N0371200							\\\\ $a (OCoLC)34410479 | \\\\ $9 AVB7238UW | \\\\ $a (WU)3635805-uwmadisondb | \\\\ $a (EXLNZ-01UWI_NETWORK)999789429902121 | \\\\ $a (01UWI_ML)9911162263402124	2\\ $a Geological Survey (U.S.).	10 $a Aerial gamma-ray maps of regional surface concentrations of potassium, uranium, and thorium in West Virginia / $c U.S. Department of the Interior, U.S. Geological Survey ; by Kevin R. Bond and Joseph S. Duval.		\\\\ $a Scale 1:1,000,000 ; $b Lambert conformal conic proj. $c (W 82₋p0₋s39ʹ--W 77₋p0₋s44ʹ/N 40₋p0₋s38ʹ--N 37₋p0₋s12ʹ)	\\1 $a Reston, VA : $b The Survey ; $a Denver, CO : $b For sale by Information Services, $c 1995.	\\\\ $a 3 maps on 1 sheet : $b color ; $c each 39 x 47 cm., sheet 97 x 110 cm., folded in envelope 30 x 24 cm.	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Includes text, bibliography, 1 index map, and 1 ancillary map.	\\0 $a Thorium ores $z West Virginia $v Maps. | \\0 $a Potassium ores $z West Virginia $v Maps. | \\0 $a Uranium ores $z West Virginia $v Maps.				
9911162273402124	20110517110326.0	1\\	a	2500000	W1750000	W1300000	N0720000	N0520000							\\\\ $a (OCoLC)34644655 | \\\\ $9 AVB7252UW | \\\\ $a (WU)3635818-uwmadisondb | \\\\ $a (EXLNZ-01UWI_NETWORK)999789417202121 | \\\\ $a (01UWI_ML)9911162273402124	2\\ $a Geological Survey (U.S.).	10 $a Generalized thermal maturity map of Alaska / $c U.S. Department of the Interior, U.S. Geological Survey ; compiled by Mark J. Johnsson and David G. Howell.		\\\\ $a Scale 1:2,500,000 ; $b transverse Mercator proj. $c (W 175₋p0₋s--W 130₋p0₋s/N 72₋p0₋s--N 52₋p0₋s)	\\1 $a Reston, VA : $b The Survey ; $a Denver, CO : $b For sale by Information Services, $c 1996.	\\\\ $a 1 map : $b color ; $c 81 x 137 cm., on sheet 89 x 144 cm., folded in envelope 30 x 24 cm.	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Depths shown by isolines. | \\\\ $a Includes text, bibliography, 2 diagrams, and 1 table.	\\0 $a Thermal analysis in earth sciences $z Alaska $v Maps.				
9911162283402124	20160829015331.0	1\\	a	62500	W1201500	W1200000	N0484500	N0483000							\\\\ $a (OCoLC)34644676 | \\\\ $9 AVB7253UW | \\\\ $a (WU)3635819-uwmadisondb | \\\\ $a (OCoLC)ocm34644676  | \\\\ $a (EXLNZ-01UWI_NETWORK)999789461002121 | \\\\ $a (01UWI_ML)9911162283402124	2\\ $a Geological Survey (U.S.).	10 $a Geologic map of the Doe Mountain 15ʹ quadrangle, Okanogan County, Washington / $c U.S. Department of the Interior, U.S. Geological Survey ; by Victoria R. Todd.		\\\\ $a Scale 1:62,500 ; $b universal transverse Mercator projection $c (W 120°15ʹ--W 120°00ʹ/N 48°45ʹ--N 48°30ʹ).		\\\\ $a 1 map ; $c 45 x 30 cm, on sheet 80 x 112 cm, folded in envelope 30 x 24 cm + $e 1 pamphlet (17 pages ; 28 cm).	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Relief shown by contours and spot heights. | \\\\ $a Includes text, 10 photographs, 3 diagrams, 1 cross section, and 1 table.	\\0 $a Geology $z Washington (State) $z Okanogan County $v Maps. | \\7 $a Geology. $2 fast $0 (OCoLC)fst00940627	\\7 $a Maps. $2 fast $0 (OCoLC)fst01423704			
9911162303402124	20160829014003.0	1\\	a	24000	W1061500	W1060000	N0463000	N0462230							\\\\ $a (OCoLC)34930661 | \\\\ $9 AVB8054UW | \\\\ $a (WU)3636616-uwmadisondb | \\\\ $a (OCoLC)34930661 $z (OCoLC)707365900 | \\\\ $a (OCoLC)ocm34930661  | \\\\ $a (EXLNZ-01UWI_NETWORK)999789510002121 | \\\\ $a (01UWI_ML)9911162303402124	2\\ $a Geological Survey (U.S.).	10 $a Photogeologic and reconnaissance geologic map of the Hathaway NW and Butterfly Creek quadrangles, Custer and Rosebud counties, Montana / $c U.S. Department of the Interior, U.S. Geological Survey ; by R.B. Colton [and others] ; prepared in cooperation with the U.S. Bureau of Land Management and the Montana Bureau of Mines and Geology.		\\\\ $a Scale 1:24,000 ; $b polyconic projection $c (W 106°15ʹ00ʺ--W 106°00ʹ00ʺ/N 46°30ʹ00ʺ--N 46°22ʹ30ʺ).		\\\\ $a 1 map ; $c 58 x 80 cm, on sheet 79 x 102 cm, folded in envelope 30 x 24 cm.	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Relief shown by contours and spot heights.	\\0 $a Geology $z Montana $z Custer County $v Maps. | \\0 $a Geology $z Montana $z Rosebud County $v Maps. | \\7 $a Geology. $2 fast $0 (OCoLC)fst00940627	\\7 $a Maps. $2 fast $0 (OCoLC)fst01423704	1\\ $a United States. $b Bureau of Land Management. | 2\\ $a Montana Bureau of Mines and Geology.		
9911162313402124	20160829014535.0	1\\	a	24000	W1203000	W1202230	N0351500	N0350730							\\\\ $a (OCoLC)34467332 | \\\\ $9 AVB7241UW | \\\\ $a (WU)3635808-uwmadisondb | \\\\ $a (OCoLC)34467332 $z (OCoLC)707365923 | \\\\ $a (OCoLC)ocm34467332  | \\\\ $a (EXLNZ-01UWI_NETWORK)999789430102121 | \\\\ $a (01UWI_ML)9911162313402124		10 $a Geologic map of the Tar Spring Ridge quadrangle, San Luis Obispo County, California / $c by Hugh McLean ; U.S. Department of the Interior, U.S. Geological Survey.		\\\\ $a Scale 1:24,000 ; $b Polyconic projection $c (W 120°30ʹ00ʺ--W 120°22ʹ30ʺ/N 35°15ʹ00ʺ--N 35°07ʹ30ʺ).		\\\\ $a 1 map ; $c 58 x 48 cm, on sheet 127 x 84 cm, folded in envelope 30 x 24 cm.	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Relief shown by contours and spot heights. | \\\\ $a Includes text, 1 index map, 1 location map, 2 cross sections, and 1 table.	\\0 $a Geology $z California $z San Luis Obispo County $v Maps. | \\7 $a Geology. $2 fast $0 (OCoLC)fst00940627	\\7 $a Maps. $2 fast $0 (OCoLC)fst01423704	2\\ $a Geological Survey (U.S.)		
9911162333402124	20160826115157.0	1\\	a	250000	W1620000	W1590000	N0611500	N0600000							\\\\ $a (OCoLC)34765305 | \\\\ $9 AVB7269UW | \\\\ $a (WU)3635835-uwmadisondb | \\\\ $a (OCoLC)ocm34765305  | \\\\ $a (EXLNZ-01UWI_NETWORK)999789488802121 | \\\\ $a (01UWI_ML)9911162333402124	2\\ $a Geological Survey (U.S.).	10 $a Complete bouguer and isostatic gravity maps of the Bethel and southern part of the Russian Mission quadrangles, southwestern Alaska / $c U.S. Department of the Interior, U.S. Geological Survey ; by Robert L. Morin.		\\\\ $a Scale 1:250,000 ; $b Universal transverse Mercator projection $c (W 162°00ʹ--W 159°00ʹ/N 61°15ʹ--N 60°00ʹ).		\\\\ $a 2 maps ; $c each 56 x 67 cm, on sheets 114 x 87 cm and 76 x 71 cm, folded in envelope 30 x 24 cm.	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Relief shown by contours and spot heights.	\\0 $a Gravity anomalies $z Alaska $z Bethel Region $v Maps. | \\7 $a Gravity anomalies. $2 fast $0 (OCoLC)fst00946907	\\7 $a Maps. $2 fast $0 (OCoLC)fst01423704			
9911162353402124	20160418111230.0	1\\	a	500000	W1590000	W1440000	N0660000	N0610000							\\\\ $a (OCoLC)ocm35242381 | \\\\ $a (OCoLC)35242381 | \\\\ $a (WU)7983636-uwmadisondb | \\\\ $a (OCoLC)ocm35242381  | \\\\ $a (EXLNZ-01UWI_NETWORK)9910072104202121 | \\\\ $a (01UWI_ML)9911162353402124	2\\ $a Geological Survey (U.S.).	10 $a Merged aeromagnetic map of interior Alaska / $c U.S. Department of the Interior, U.S. Geological Survey ; by John F. Meyer, Jr. and R.W. Saltus ; prepared in cooperation with state of Alaska, Division of Oil and Gas.		\\\\ $a Scale 1:500,000 $c (W 159°00ʹ--W 144°00ʹ/N 66°00ʹ--N 61°00ʹ).		\\\\ $a 4 maps on 2 sheets : $b color ; $c 56 x 81 cm or smaller, sheets 142 x 104 cm and 142 x 91 cm, folded in envelope 30 x 24 cm.	\\\\ $a cartographic image $b cri $2 rdacontent		\\0 $a Geomagnetism $z Alaska $v Maps. | \\7 $a Geomagnetism. $2 fast $0 (OCoLC)fst00940796	\\7 $a Maps. $2 fast $0 (OCoLC)fst01423704	1\\ $a Alaska. $b Division of Oil and Gas.	41 $u http://ngmdb.usgs.gov/Prodesc/proddesc_5959.htm	
9911165683402124	20160830093129.0	1\\	a	24000	W1052230	W1051500	N0373730	N0373000							\\\\ $a (OCoLC)37159862 | \\\\ $9 AWH7464UW | \\\\ $a (WU)3933222-uwmadisondb | \\\\ $a (OCoLC)37159862 $z (OCoLC)707351883 | \\\\ $a (OCoLC)ocm37159862  | \\\\ $a (EXLNZ-01UWI_NETWORK)999817584502121 | \\\\ $a (01UWI_ML)9911165683402124	2\\ $a Geological Survey (U.S.).	10 $a Geologic map of the Russell quadrangle, Costilla County, Colorado / $c U.S. Department of the Interior, U.S. Geological Survey ; by Alan R. Wallace.		\\\\ $a Scale 1:24,000 ; $b polyconic projection $c (W 105°22ʹ30ʺ--W 105°15ʹ00ʺ/N 37°37ʹ30ʺ--N 37°30ʹ00ʺ).		\\\\ $a 1 map ; $c 58 x 46 cm, on sheet 102 x 99 cm, folded in envelope 30 x 24 cm.	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Relief shown by contours and spot heights. | \\\\ $a Shipping list no.: 97-0246-P.	\\0 $a Geology $z Colorado $z Costilla County $v Maps. | \\7 $a Geology. $2 fast $0 (OCoLC)fst00940627	\\7 $a Geological maps. $2 fast $0 (OCoLC)fst01774269 | \\7 $a Maps. $2 fast $0 (OCoLC)fst01423704 | \\7 $a Geological maps. $2 lcgft			
9911165693402124	20160818112650.0	1\\	a	1000000	W0960000	W0900000	N0380000	N0360000							\\\\ $a (OCoLC)37485225 | \\\\ $9 AWS6495UW | \\\\ $a (WU)4021546-uwmadisondb | \\\\ $a (OCoLC)37485225 $z (OCoLC)707351871 | \\\\ $a (OCoLC)ocm37485225  | \\\\ $a (EXLNZ-01UWI_NETWORK)999825754202121 | \\\\ $a (01UWI_ML)9911165693402124	2\\ $a Geological Survey (U.S.).	10 $a Maps showing locations of known Mississippi Valley-type deposits and occurrences in the Ozark Mountains region relative to late Cambrian shaly lithofacies, and other shales : $b Missouri, Arkansas, Kansas, and Oklahoma / $c U.S. Department of the Interior, U.S. Geological Survey ; by James R. Palmer and Timothy S. Hayes ; prepared in cooperation with the Missouri Department of Natural Resources, Division of Geology and Land Survey, the Arkansas Geological Commission, and the Kansas Geological Survey.		\\\\ $a Scale 1:1,000,000 $c (W 96°--W 90°/N 38°--N 36°).		\\\\ $a 5 maps on 1 sheet ; $c 34 x 61 cm and 24 x 40 cm, sheet 93 x 142 cm, folded in envelope 30 x 24 cm + $e 1 booklet (13 pages : illustrations ; 28 cm).	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Most of the area covered is in southern Missouri. | \\\\ $a Shipping list no.: 97-0275-P.	\\0 $a Mines and mineral resources $z Ozark Mountains $v Maps. | \\0 $a Mines and mineral resources $z Missouri $v Maps. | \\0 $a Mines and mineral resources $z Arkansas $z Harrison Region $v Maps. | \\0 $a Lithofacies $z Ozark Mountains $v Maps. | \\0 $a Lithofacies $z Missouri $v Maps. | \\0 $a Lithofacies $z Arkansas $z Harrison Region $v Maps. | \\0 $a Geology, Stratigraphic $y Cambrian $v Maps.		1\\ $a Missouri. $b Division of Geology and Land Survey. | 2\\ $a Arkansas Geological Commission. | 2\\ $a Kansas Geological Survey.		
9911165733402124	19990604123926.0	1\\	a	24000	W1131500	W1130730	N0450000	N0445230							\\\\ $a (OCoLC)37414256 | \\\\ $9 AWR0115UW | \\\\ $a (WU)4005284-uwmadisondb | \\\\ $a (EXLNZ-01UWI_NETWORK)999824297802121 | \\\\ $a (01UWI_ML)9911165733402124	2\\ $a Geological Survey (U.S.).	10 $a Geologic map of the Jeff Davis Peak quadrangle and the eastern part of the Everson Creek quadrangle, Beaverhead County, southwest Montana / $c U.S. Department of the Interior, U.S. Geological Survey ; by John W. M'Gonigle and Mortimer H. Hait, Jr.		\\\\ $a Scale 1:24,000 ; $b polyconic proj. $c (W 113₋p0₋s15ʹ00ʺ--W 113₋p0₋s07ʹ30ʺ/N 45₋p0₋s00ʹ00ʺ--N 44₋p0₋s52ʹ30ʺ).	\\1 $a [Reston, VA?] : $b The Survey ; $a Denver, CO : $b For sale by U.S. Geological Survey Information Services, $c 1997.	\\\\ $a 1 map ; $c 58 x 50 cm., on sheet 144 x 106 cm., folded in envelope 30 x 24 cm.	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Relief shown by contours and spot heights. | \\\\ $a Includes text, bibliography, location and index maps, 3 cross sections, and 2 ancillary maps.	\\0 $a Geology $z Montana $z Beaverhead County $v Maps.				
9911165883402124	19990604123926.0	1\\	a	100000	W1084500	W1074500	N0394500	N0391500							\\\\ $a (OCoLC)37380563 | \\\\ $9 AWQ9960UW | \\\\ $a (WU)4005129-uwmadisondb | \\\\ $a (EXLNZ-01UWI_NETWORK)999824258102121 | \\\\ $a (01UWI_ML)9911165883402124	2\\ $a Geological Survey (U.S.).	10 $a Geologic map of the southern part of the Piceance Creek basin, northwestern Colorado / $c U.S. Department of the Interior, U.S. Geological Survey ; by William J. Hail, Jr. and Marjorie C. Smith.		\\\\ $a Scale 1:100,000 $c (W 108₋p0₋s45ʹ00ʺ--W 107₋p0₋s45ʹ00ʺ/N 39₋p0₋s45ʹ00ʺ--N 39₋p0₋s15ʹ00ʺ).	\\1 $a [Reston, VA?] : $b The Survey ; $a Denver, CO : $b For sale by U.S. Geological Survey Information Services, $c 1997.	\\\\ $a 1 map : $b color ; $c 56 x 86 cm., on sheet 86 x 144 cm., folded in envelope 30 x 24 cm.	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Relief shown by contours and spot heights. | \\\\ $a Includes text, bibliography, 1 location map, 1 index diagram, and 2 tables.	\\0 $a Geology $z Colorado $z Piceance Creek Basin $v Maps.				
9911165913402124	19990604123926.0	1\\	a	50000	W1134500	W1133000	N0380000	N0374500							\\\\ $a (OCoLC)37700746 | \\\\ $9 AWR1223UW | \\\\ $a (WU)4006391-uwmadisondb | \\\\ $a (EXLNZ-01UWI_NETWORK)999824420702121 | \\\\ $a (01UWI_ML)9911165913402124	2\\ $a Geological Survey (U.S.).	10 $a Geologic map of the central Escalante Desert area, Iron County, Utah / $c U.S. Department of the Interior, U.S. Geological Survey ; by Van S. Williams.		\\\\ $a Scale 1:50,000 ; $b Lambert conformal conic proj. $c (W 113₋p0₋s45ʹ--W 113₋p0₋s30ʹ/N 38₋p0₋s00ʹ--N 37₋p0₋s45ʹ).	\\1 $a [Reston, Va.?] : $b The Survey ; $a Denver, CO : $b For sale by Information Services, $c 1997.	\\\\ $a 1 map : $b color ; $c 56 x 44 cm., on sheet 87 x 111 cm., folded in envelope 30 x 24 cm.	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Relief shown by contours and spot heights. | \\\\ $a Includes text, bibliography, 2 cross sections (1 col.), 1 ancillary map, 3 figures, and index and location maps.	\\0 $a Geology $z Utah $z Iron County $v Maps. | \\0 $a Geology $z Utah $z Escalante Desert $v Maps.				
9911165923402124	19990604123926.0	1\\	a	24000	W1142230	W1141000	N0405230	N0403230							\\\\ $a (OCoLC)37677598 | \\\\ $9 AWS7330UW | \\\\ $a (WU)4022379-uwmadisondb | \\\\ $a (EXLNZ-01UWI_NETWORK)999825897102121 | \\\\ $a (01UWI_ML)9911165923402124	2\\ $a Geological Survey (U.S.).	10 $a Geologic maps showing structural modes in the Goshute Mountains and Toano Range, Elko County, Nevada / $c U.S. Department of the Interior, U.S. Geological Survey ; by Keith B. Ketner.		\\\\ $a Scale 1:24,000 $c (W 114₋p0₋s22ʹ30ʺ--W 114₋p0₋s10ʹ00ʺ/N 40₋p0₋s52ʹ30ʺ--N 40₋p0₋s32ʹ30ʺ).	\\1 $a [Reston, Va.?] : $b The Survey ; $a Denver, CO : $b U.S. Geological Survey Information Services [distributor], $c 1997.	\\\\ $a 4 maps on 1 sheet : $b color ; $c 43 x 44 cm. or smaller, sheet 99 x 124 cm., folded in envelope 30 x 24 cm.	\\\\ $a cartographic image $b cri $2 rdacontent	\\\\ $a Relief shown by contours and spot heights. | \\\\ $a Includes text, bibliography, 2 figures, index and location maps.	\\0 $a Geology $z Nevada $z Elko County $v Maps. | \\0 $a Geology $z Nevada $z Goshute Mountains $v Maps.				
